408	170	-0.02
408	184	-4.64E-4
408	370	0.02
408	398	-0.04
408	402	-0.02
409	213	-1.0
409	506	-1.0
410	184	-0.09
410	213	1.0
410	506	1.0
410	791	1.0
411	145	-1.0
411	348	1.0
411	912	1.0
412	163	-1.0
412	719	1.0
413	465	1.0
413	637	-4.0
414	178	-2.0
414	184	-5.0E-5
414	207	1.0
414	258	-1.0
414	268	-1.0
414	287	9.0
414	288	8.0
414	289	7.0
414	328	1.0
414	407	-1.0
414	475	1.0
414	483	1.0
414	511	1.0
414	556	-1.0
414	615	-1.0
414	625	-1.0
414	630	-1.0
414	721	-1.0
414	746	-1.0
414	753	-1.0
414	802	-1.0
414	861	-1.0
414	863	-1.0
414	884	-1.0
414	909	-1.0
414	914	-1.0
415	877	-1.0
415	880	1.0
416	126	1.0
416	677	-1.0
417	163	1.0
417	217	-1.0
418	548	-1.0
418	803	1.0
419	677	1.0
419	923	-1.0
419	925	1.0
420	229	-1.0
420	249	1.0
420	317	-2.0
420	415	-1.0
420	423	-1.0
420	489	-1.0
420	712	-1.0
420	837	-1.0
420	896	-1.0
421	707	1.0
421	719	-1.0
422	707	-1.0
423	173	1.0
423	847	-1.0
424	928	-1.0
425	106	1.0
425	267	-1.0
426	672	-1.0
426	928	1.0
427	306	-1.0
427	490	1.0
427	616	1.0
428	128	1.0
428	388	1.0
428	397	1.0
428	448	-1.0
428	563	1.0
428	580	-1.0
428	581	1.0
428	745	1.0
429	564	-1.0
430	877	1.0
431	127	1.0
431	296	1.0
431	564	1.0
431	726	-1.0
432	24	-1.0
432	135	-1.0
432	184	-0.136
432	426	-1.0
432	544	1.0
432	758	-1.0
432	765	-1.0
432	806	-1.0
433	143	1.0
433	145	1.0
433	202	1.0
433	396	1.0
433	867	-1.0
434	396	-1.0
435	4	-1.0
435	98	1.0
435	142	1.0
435	144	1.0
435	147	1.0
435	149	1.0
435	150	1.0
435	254	1.0
435	411	-1.0
435	414	-1.0
435	416	-1.0
435	417	-1.0
435	599	-1.0
435	848	1.0
436	98	-1.0
436	254	-1.0
437	303	-1.0
437	415	1.0
438	129	-1.0
438	159	1.0
439	12	-1.0
439	242	1.0
439	508	-1.0
439	527	-1.0
439	699	1.0
440	184	-5.2E-5
440	333	0.02
440	769	-0.02
441	277	1.0
441	488	-1.0
442	9	-1.0
442	696	-1.0
443	790	-1.0
444	300	-1.0
444	476	-1.0
444	540	-1.0
444	547	-1.0
444	611	1.0
444	678	1.0
444	910	-1.0
445	547	1.0
445	678	-1.0
445	910	1.0
446	77	1.0
446	156	-1.0
447	60	-1.0
447	317	1.0
448	54	-1.0
448	162	0.5
448	164	0.5
448	171	0.5
448	399	0.5
448	400	0.5
448	402	0.5
449	695	1.0
450	562	-1.0
450	627	1.0
451	23	-1.0
451	95	1.0
451	149	1.0
451	184	-0.205
451	333	-1.0
451	413	-1.0
451	418	-1.0
451	467	1.0
451	559	1.0
451	580	-1.0
451	619	-1.0
451	721	-1.0
452	9	1.0
452	696	1.0
452	750	-1.0
453	627	-1.0
454	95	-1.0
454	559	-1.0
455	29	1.0
455	700	-1.0
456	795	-1.0
457	795	1.0
457	873	-1.0
458	257	1.0
458	361	-1.0
459	767	-1.0
459	790	1.0
460	75	-1.0
460	235	1.0
461	132	-1.0
461	532	2.0
461	544	-1.0
461	582	1.0
461	593	1.0
461	847	1.0
461	897	1.0
461	900	1.0
462	241	-1.0
462	244	-1.0
462	316	1.0
462	414	1.0
462	450	-1.0
462	518	-1.0
462	659	-1.0
462	666	1.0
462	792	1.0
462	793	1.0
463	184	-0.229
463	321	1.0
463	344	1.0
463	561	-1.0
463	583	1.0
463	585	1.0
464	0	1.0
465	321	-1.0
465	344	-1.0
466	459	-1.0
467	931	-1.0
468	2	1.0
468	459	1.0
468	830	-1.0
469	512	-1.0
470	534	-1.0
470	819	-1.0
471	468	-1.0
471	500	-1.0
471	748	1.0
471	871	1.0
471	874	-1.0
472	112	1.0
472	343	-1.0
472	392	-1.0
472	770	1.0
472	833	1.0
473	51	-1.0
473	162	0.36
473	164	0.36
473	171	0.36
473	288	-1.0
473	399	0.36
473	400	0.36
473	402	0.36
473	512	1.0
474	345	-1.0
474	384	1.0
474	871	-1.0
475	273	1.0
475	507	-1.0
476	767	1.0
476	779	-1.0
477	184	-0.0254
477	430	1.0
477	541	1.0
477	558	-1.0
477	920	-1.0
478	125	-1.0
478	641	1.0
479	7	1.0
479	29	-1.0
479	97	-1.0
479	125	-1.0
479	152	-1.0
479	190	-1.0
479	232	-1.0
479	255	-1.0
479	259	-1.0
479	261	1.0
479	284	1.0
479	359	-1.0
479	392	-1.0
479	513	-1.0
479	540	-1.0
479	575	1.0
479	579	-1.0
479	587	-1.0
479	688	1.0
479	692	-1.0
479	752	-1.0
479	856	1.0
479	869	1.0
479	904	1.0
479	918	1.0
480	343	1.0
480	770	-1.0
481	211	1.0
481	900	-1.0
482	869	-1.0
483	102	-1.0
483	107	-1.0
483	216	1.0
483	546	1.0
484	184	-0.05
484	581	-1.0
484	882	1.0
485	93	-4.0
485	221	-6.0
485	279	-7.0
485	438	-5.0
485	683	-6.0
485	743	-1.0
485	777	-5.0
485	858	-1.0
485	859	-1.0
485	861	-1.0
485	907	1.0
486	24	1.0
486	184	-0.003
486	443	-1.0
486	532	-2.0
486	593	-1.0
486	614	-1.0
486	758	1.0
486	927	-1.0
487	169	-0.02
487	171	-0.02
487	399	0.02
488	12	1.0
488	248	-1.0
489	174	-1.0
489	900	1.0
490	140	1.0
490	228	1.0
490	261	-1.0
491	180	-1.0
491	203	1.0
491	214	1.0
491	406	-1.0
491	531	2.0
491	887	1.0
492	647	-1.0
492	648	1.0
493	612	-1.0
494	105	1.0
494	549	-1.0
494	612	1.0
494	772	1.0
495	90	-1.0
495	139	1.0
495	312	-1.0
495	326	1.0
495	329	1.0
495	354	-1.0
495	380	-1.0
495	416	-1.0
495	420	-1.0
495	449	1.0
495	515	1.0
495	603	-1.0
495	662	1.0
495	665	-1.0
495	786	-1.0
495	824	-1.0
495	837	1.0
496	338	-1.0
497	310	-1.0
497	361	1.0
497	739	-1.0
498	399	-0.02
499	338	1.0
499	625	-1.0
500	71	1.0
500	342	-1.0
501	136	1.0
501	541	-1.0
501	818	1.0
502	237	1.0
502	482	-1.0
503	84	-1.0
503	184	-0.126
503	248	-1.0
503	305	-1.0
503	425	-1.0
503	543	1.0
503	624	-1.0
503	765	1.0
503	808	-1.0
504	471	-1.0
504	814	1.0
505	729	-1.0
505	818	-1.0
505	920	1.0
506	183	-1.0
506	445	1.0
506	457	-1.0
506	460	1.0
507	46	1.0
507	445	-1.0
507	797	1.0
507	798	1.0
508	458	1.0
508	741	-1.0
509	105	-1.0
509	595	-1.0
510	168	1.0
511	120	1.0
511	123	1.0
511	143	1.0
511	146	1.0
511	391	-1.0
511	876	1.0
512	55	-1.0
512	377	1.0
513	226	-1.0
513	359	1.0
513	481	-1.0
514	11	1.0
514	285	1.0
514	542	-1.0
515	182	1.0
515	184	-0.146
515	249	-1.0
515	261	1.0
515	581	1.0
516	182	-1.0
517	33	-1.0
517	733	-1.0
517	807	1.0
518	61	1.0
518	65	-2.0
518	225	1.0
518	459	1.0
518	559	1.0
518	773	1.0
518	780	-1.0
518	781	-1.0
519	61	-1.0
519	65	2.0
519	225	-1.0
519	459	-1.0
519	559	-1.0
519	773	-1.0
519	780	1.0
519	781	1.0
520	25	1.0
520	96	1.0
520	224	1.0
520	227	1.0
520	411	1.0
520	414	1.0
520	416	1.0
520	417	1.0
520	502	-1.0
520	569	-1.0
520	588	-1.0
520	794	1.0
521	184	-0.176
521	752	-1.0
521	760	1.0
522	34	-1.0
522	166	1.0
523	349	1.0
523	393	-1.0
524	185	1.0
524	251	-1.0
525	640	-1.0
525	715	1.0
526	760	-1.0
527	291	-1.0
527	292	-1.0
527	392	1.0
528	33	1.0
528	134	1.0
528	538	-1.0
529	162	-0.02
529	170	-0.02
529	400	0.02
530	630	-1.0
530	688	1.0
531	78	-1.0
531	427	1.0
531	679	1.0
532	115	-1.0
533	115	1.0
533	622	-1.0
534	406	1.0
534	887	-1.0
535	579	1.0
535	833	-1.0
536	184	-0.0247
536	428	1.0
536	537	1.0
536	810	-1.0
537	144	1.0
537	825	-1.0
538	72	-1.0
538	271	1.0
538	374	1.0
538	493	1.0
538	495	1.0
538	727	-1.0
538	905	-1.0
538	921	1.0
539	653	1.0
539	893	-1.0
540	37	1.0
540	737	-1.0
541	71	-1.0
541	774	1.0
542	19	-1.0
542	473	1.0
543	91	-1.0
543	192	1.0
543	193	-1.0
543	720	-1.0
543	757	-1.0
543	803	-1.0
544	679	-1.0
544	750	1.0
545	108	-1.0
546	525	-1.0
547	481	1.0
547	618	1.0
548	7	1.0
548	22	1.0
548	32	1.0
548	34	1.0
548	72	1.0
548	108	1.0
548	127	1.0
548	129	-1.0
548	199	1.0
548	202	1.0
548	233	1.0
548	280	-1.0
548	347	1.0
548	442	1.0
548	448	1.0
548	468	1.0
548	472	1.0
548	486	1.0
548	526	2.0
548	536	1.0
548	551	-1.0
548	561	1.0
548	583	-1.0
548	619	1.0
548	622	1.0
548	637	4.0
548	638	1.0
548	641	2.0
548	661	1.0
548	766	1.0
548	783	1.0
548	799	1.0
548	800	1.0
548	825	1.0
548	838	1.0
548	892	1.0
548	899	1.0
548	912	1.0
549	252	-1.0
549	409	1.0
550	334	1.0
551	263	-1.0
551	624	1.0
552	118	1.0
552	850	-1.0
553	490	-1.0
554	52	-1.0
554	346	1.0
555	331	1.0
555	408	-1.0
555	890	1.0
556	672	1.0
556	675	1.0
557	184	-1.29E-4
557	398	0.02
558	183	1.0
558	904	-1.0
559	436	-1.0
560	127	-1.0
560	345	1.0
560	874	1.0
561	530	-1.0
561	788	1.0
562	436	1.0
562	447	1.0
562	602	-1.0
562	725	1.0
563	56	-1.0
563	57	-1.0
563	67	-2.0
563	312	1.0
563	316	1.0
563	318	1.0
563	526	1.0
563	605	1.0
563	746	-1.0
564	34	1.0
564	126	-1.0
565	2	1.0
565	19	1.0
565	23	1.0
565	24	1.0
565	49	1.0
565	50	1.0
565	51	1.0
565	53	1.0
565	54	1.0
565	58	1.0
565	71	1.0
565	74	1.0
565	84	1.0
565	87	1.0
565	114	5.0
565	129	1.0
565	135	1.0
565	148	1.0
565	159	1.0
565	166	1.0
565	175	1.0
565	184	0.7302
565	206	1.0
565	207	1.0
565	223	1.0
565	248	1.0
565	249	1.0
565	252	1.0
565	266	-1.0
565	271	1.0
565	282	1.0
565	287	1.0
565	288	1.0
565	289	1.0
565	301	1.0
565	304	1.0
565	305	1.0
565	334	1.0
565	369	-1.0
565	421	1.0
565	429	1.0
565	478	1.0
565	493	1.0
565	500	1.0
565	527	1.0
565	548	1.0
565	553	8.0
565	583	1.0
565	585	1.0
565	596	1.0
565	598	1.0
565	608	1.0
565	624	1.0
565	626	1.0
565	640	1.0
565	643	1.0
565	651	1.0
565	653	1.0
565	687	1.0
565	689	1.0
565	717	1.0
565	719	1.0
565	726	1.0
565	758	1.0
565	771	1.0
565	805	1.0
565	806	1.0
565	807	1.0
565	808	1.0
565	810	1.0
565	811	1.0
565	843	1.0
565	867	1.0
565	920	1.0
565	921	1.0
566	497	-1.0
566	636	-1.0
566	913	1.0
567	27	1.0
567	30	1.0
567	42	1.0
567	44	1.0
567	49	-1.0
567	50	-1.0
567	51	-1.0
567	53	-1.0
567	54	-1.0
567	93	4.0
567	212	1.0
567	221	6.0
567	275	1.0
567	279	7.0
567	438	5.0
567	556	-1.0
567	599	2.0
567	664	1.0
567	683	6.0
567	777	5.0
567	858	1.0
567	859	1.0
567	907	-1.0
568	184	-0.054
568	413	1.0
568	418	1.0
568	472	-1.0
568	870	1.0
569	284	-1.0
569	883	1.0
570	298	1.0
570	497	1.0
570	499	-1.0
570	635	-1.0
570	636	1.0
570	913	-1.0
570	916	1.0
571	6	-1.0
571	280	1.0
571	339	1.0
571	476	-1.0
572	639	-1.0
573	298	-1.0
574	870	-1.0
575	532	-3.0
575	650	1.0
576	10	1.0
576	29	1.0
576	55	1.0
576	67	1.0
576	93	4.0
576	97	1.0
576	112	1.0
576	152	1.0
576	158	1.0
576	186	1.0
576	188	1.0
576	221	6.0
576	223	1.0
576	230	2.0
576	242	1.0
576	263	1.0
576	279	7.0
576	280	-1.0
576	300	1.0
576	303	-1.0
576	332	1.0
576	363	4.0
576	364	1.0
576	368	-1.0
576	372	1.0
576	385	1.0
576	423	1.0
576	438	5.0
576	448	1.0
576	508	1.0
576	509	1.0
576	511	1.0
576	526	1.0
576	527	1.0
576	536	2.0
576	565	-1.0
576	575	1.0
576	601	1.0
576	603	1.0
576	641	1.0
576	654	1.0
576	656	1.0
576	683	6.0
576	686	1.0
576	689	1.0
576	743	1.0
576	744	1.0
576	764	1.0
576	769	1.0
576	777	5.0
576	826	1.0
576	836	1.0
576	849	1.0
576	854	1.0
576	858	1.0
576	859	1.0
576	860	1.0
576	861	1.0
576	862	1.0
576	883	1.0
577	4	1.0
577	31	-1.0
577	172	1.0
577	181	-1.0
577	218	-1.0
577	333	1.0
577	532	3.0
577	550	1.0
577	572	1.0
577	624	1.0
577	684	1.0
577	735	-1.0
577	808	1.0
577	851	1.0
578	654	-1.0
579	46	-1.0
579	67	1.0
579	408	1.0
579	919	1.0
580	231	1.0
580	431	-1.0
581	3	1.0
581	271	-1.0
581	304	1.0
581	680	-1.0
582	2	1.0
582	19	1.0
582	49	1.0
582	50	1.0
582	51	1.0
582	53	1.0
582	54	1.0
582	62	-1.0
582	64	1.0
582	69	-1.0
582	70	-1.0
582	74	1.0
582	129	1.0
582	131	1.0
582	175	1.0
582	184	-0.001
582	206	1.0
582	207	1.0
582	253	6.0
582	271	1.0
582	287	1.0
582	288	1.0
582	289	1.0
582	390	1.0
582	453	1.0
582	527	1.0
582	560	-1.0
582	566	1.0
582	583	1.0
582	585	1.0
582	608	1.0
582	728	-1.0
582	748	1.0
582	811	1.0
582	846	1.0
582	866	1.0
583	181	-0.02
583	184	-0.001935
583	400	-0.02
583	769	0.02
584	125	1.0
584	682	-1.0
585	384	1.0
586	158	1.0
586	752	1.0
587	153	-1.0
588	86	1.0
588	923	-1.0
589	56	1.0
589	57	1.0
589	153	1.0
589	312	-1.0
589	316	-1.0
589	318	-1.0
589	574	1.0
589	642	1.0
590	531	-1.0
591	356	-1.0
591	462	1.0
591	889	-1.0
592	687	-1.0
593	615	1.0
593	618	-1.0
594	16	1.0
594	456	-1.0
595	103	1.0
595	465	-2.0
596	114	-5.0
596	553	-8.0
596	730	-1.0
596	771	-1.0
596	843	-1.0
596	889	1.0
597	435	1.0
597	596	-1.0
598	45	1.0
598	507	1.0
598	658	-1.0
599	366	-1.0
600	74	-1.0
600	76	1.0
601	688	-1.0
601	749	1.0
601	880	-1.0
602	14	1.0
602	32	-1.0
602	47	-1.0
602	116	-1.0
602	122	-0.5
602	152	-1.0
602	154	-0.5
602	209	-1.5
602	228	-1.0
602	230	-1.0
602	308	1.0
602	355	-0.5
602	387	-1.0
602	389	-0.5
602	442	-1.0
602	528	-1.0
602	620	1.0
602	705	-1.0
602	796	-1.0
602	873	-1.0
602	875	-0.5
602	894	-1.0
603	104	-1.0
603	547	-1.0
603	557	-1.0
604	308	-1.0
605	104	1.0
605	184	-0.035
605	300	1.0
605	464	1.0
605	469	-1.0
605	547	1.0
605	557	1.0
605	579	-1.0
606	7	-1.0
606	12	1.0
606	21	-1.0
606	52	1.0
606	56	1.0
606	63	1.0
606	72	1.0
606	76	1.0
606	80	1.0
606	89	-1.0
606	93	10.0
606	102	1.0
606	126	1.0
606	133	1.0
606	161	1.0
606	184	-1.3E-4
606	198	1.0
606	221	13.0
606	274	-1.0
606	279	15.0
606	281	1.0
606	292	-1.0
606	302	1.0
606	324	-1.0
606	397	1.0
606	404	1.0
606	411	-1.0
606	438	11.0
606	440	1.0
606	481	-1.0
606	482	1.0
606	492	-1.0
606	531	1.0
606	535	1.0
606	575	-1.0
606	669	1.0
606	673	-1.0
606	683	14.0
606	690	1.0
606	692	1.0
606	706	1.0
606	722	1.0
606	777	12.0
606	797	1.0
606	801	-3.0
606	839	1.0
606	854	-1.0
606	859	1.0
606	862	-1.0
606	868	-1.0
606	877	1.0
606	929	1.0
607	42	1.0
607	44	-1.0
608	355	1.0
608	712	-1.0
609	447	-1.0
610	10	1.0
610	259	1.0
611	246	1.0
611	252	1.0
611	424	-1.0
612	176	-1.0
612	700	1.0
613	415	1.0
614	667	1.0
614	873	1.0
614	894	-1.0
615	31	1.0
615	134	-1.0
615	532	2.0
615	543	-1.0
616	154	-1.0
616	186	1.0
617	437	1.0
617	918	-1.0
618	485	-1.0
619	503	-1.0
619	584	1.0
620	41	-1.0
621	223	-1.0
621	660	1.0
622	285	-1.0
622	630	1.0
623	2	-1.0
623	9	-1.0
623	11	-1.0
623	16	-1.0
623	19	-1.0
623	23	-1.0
623	26	-1.0
623	31	-1.0
623	33	-1.0
623	49	-1.0
623	50	-1.0
623	51	-1.0
623	53	-1.0
623	54	-1.0
623	58	-1.0
623	62	-1.0
623	64	-1.0
623	68	-1.0
623	74	-1.0
623	81	-1.0
623	83	-1.0
623	104	-1.0
623	110	-1.0
623	113	-1.0
623	119	-1.0
623	129	-1.0
623	131	-1.0
623	151	-1.0
623	159	-1.0
623	163	-1.0
623	174	-1.0
623	175	-1.0
623	180	-1.0
623	182	-1.0
623	184	-45.7318
623	188	-1.0
623	189	-1.0
623	197	-1.0
623	200	-1.0
623	203	-1.0
623	205	-1.0
623	207	-1.0
623	220	-1.0
623	231	-1.0
623	234	-1.0
623	237	-1.0
623	238	-1.0
623	246	-1.0
623	249	-1.0
623	254	-1.0
623	257	-1.0
623	260	-1.0
623	267	-1.0
623	269	1.0
623	271	-1.0
623	280	-1.0
623	282	-1.0
623	287	-1.0
623	288	-1.0
623	289	-1.0
623	298	-1.0
623	301	-1.0
623	302	-1.0
623	303	-1.0
623	310	-1.0
623	320	-1.0
623	322	-1.0
623	325	-1.0
623	327	-1.0
623	334	-1.0
623	339	-2.0
623	340	-1.0
623	344	-1.0
623	350	-1.0
623	358	-1.0
623	361	-1.0
623	362	-1.0
623	365	-1.0
623	378	-1.0
623	383	-1.0
623	386	-1.0
623	390	-1.0
623	393	-1.0
623	395	-1.0
623	405	-1.0
623	409	-1.0
623	424	-1.0
623	428	-1.0
623	432	-1.0
623	435	-1.0
623	445	-1.0
623	456	-1.0
623	457	-1.0
623	471	-1.0
623	474	-1.0
623	477	-1.0
623	495	-1.0
623	498	-1.0
623	500	-1.0
623	505	-1.0
623	506	-1.0
623	507	1.0
623	510	-1.0
623	519	-1.0
623	524	-1.0
623	525	-1.0
623	527	-1.0
623	537	-1.0
623	538	-1.0
623	539	-1.0
623	541	-1.0
623	542	-1.0
623	543	-1.0
623	544	-1.0
623	545	-1.0
623	549	-1.0
623	551	-1.0
623	562	-1.0
623	566	-1.0
623	570	-1.0
623	578	-1.0
623	582	-1.0
623	583	-1.0
623	584	-1.0
623	585	-1.0
623	597	1.0
623	598	-1.0
623	608	-1.0
623	618	-1.0
623	623	-1.0
623	626	-1.0
623	627	-1.0
623	640	-1.0
623	653	-1.0
623	658	-1.0
623	663	-1.0
623	670	-1.0
623	678	-1.0
623	679	-1.0
623	685	-1.0
623	687	-1.0
623	699	-1.0
623	707	-1.0
623	715	-1.0
623	716	-1.0
623	719	-1.0
623	726	-1.0
623	737	-1.0
623	754	1.0
623	755	-1.0
623	765	-1.0
623	775	-1.0
623	778	-1.0
623	788	-1.0
623	811	-1.0
623	813	-1.0
623	814	-1.0
623	815	-1.0
623	818	-1.0
623	830	-1.0
623	840	-1.0
623	846	-1.0
623	848	-1.0
623	864	-1.0
623	878	-1.0
623	881	-1.0
623	884	-1.0
623	885	-1.0
623	895	-1.0
623	902	-1.0
623	905	-1.0
623	911	-1.0
623	922	-1.0
623	924	-1.0
623	926	-1.0
623	930	-1.0
624	426	1.0
624	429	-1.0
624	539	1.0
624	783	1.0
625	54	1.0
625	279	1.0
625	599	-1.0
626	25	-1.0
626	196	1.0
626	485	1.0
626	607	1.0
627	43	-1.0
627	260	-1.0
628	5	1.0
628	353	-1.0
628	354	-1.0
628	452	1.0
628	694	1.0
629	43	1.0
629	184	-0.276
629	260	1.0
629	513	-1.0
630	200	-1.0
630	590	1.0
631	313	-1.0
631	853	1.0
632	265	1.0
632	847	-1.0
633	452	-1.0
634	85	-1.0
635	89	1.0
635	461	-1.0
636	152	-1.0
636	924	1.0
637	19	-1.0
637	77	1.0
637	97	-1.0
637	175	-1.0
637	178	1.0
637	184	-6.0E-6
637	197	-1.0
637	207	-1.0
637	258	1.0
637	268	1.0
637	273	1.0
637	275	-1.0
637	287	-9.0
637	288	-8.0
637	289	-7.0
637	328	-1.0
637	386	1.0
637	403	1.0
637	407	1.0
637	475	-1.0
637	483	-1.0
637	511	-1.0
637	556	1.0
637	615	1.0
637	630	1.0
637	645	-1.0
637	658	-1.0
637	660	1.0
637	721	1.0
637	734	1.0
637	744	1.0
637	746	1.0
637	802	1.0
637	845	1.0
637	861	1.0
637	863	1.0
637	907	1.0
637	909	1.0
637	914	1.0
638	320	-1.0
638	745	-1.0
638	895	1.0
639	909	1.0
640	924	-1.0
641	0	-1.0
641	220	-1.0
642	41	1.0
642	337	-1.0
642	782	-1.0
642	887	1.0
643	220	1.0
643	631	1.0
643	913	-1.0
643	915	-1.0
643	916	-1.0
643	917	-1.0
644	37	-1.0
644	762	1.0
644	911	1.0
645	51	1.0
645	599	-0.72
645	683	1.0
646	762	-1.0
646	911	-1.0
647	24	-1.0
647	28	-1.0
647	270	-1.0
647	311	1.0
647	496	1.0
647	497	1.0
647	499	1.0
647	651	-1.0
647	653	-1.0
647	758	-1.0
647	927	1.0
648	628	1.0
648	664	-1.0
649	365	-1.0
649	454	-1.0
650	94	1.0
650	362	-1.0
650	365	1.0
650	454	1.0
650	832	1.0
651	1	-1.0
651	3	-1.0
651	72	1.0
651	177	-1.0
651	681	-1.0
651	815	1.0
651	867	1.0
652	85	1.0
652	258	1.0
653	227	-1.0
653	267	1.0
654	698	-1.0
654	747	1.0
655	697	-1.0
656	229	-1.0
657	146	1.0
657	201	1.0
657	304	-1.0
657	711	1.0
657	800	1.0
658	253	1.0
659	7	1.0
659	12	-1.0
659	21	1.0
659	52	-1.0
659	56	-1.0
659	63	-1.0
659	72	-1.0
659	76	-1.0
659	80	-1.0
659	89	1.0
659	93	-10.0
659	102	-1.0
659	126	-1.0
659	133	-1.0
659	161	-1.0
659	184	-4.0E-4
659	198	-1.0
659	221	-13.0
659	274	1.0
659	279	-15.0
659	281	-1.0
659	292	1.0
659	397	-1.0
659	404	-1.0
659	411	1.0
659	438	-11.0
659	440	-1.0
659	481	1.0
659	482	-1.0
659	492	1.0
659	531	-1.0
659	535	-1.0
659	575	1.0
659	669	-1.0
659	673	1.0
659	683	-14.0
659	690	-1.0
659	692	-1.0
659	706	-1.0
659	722	-1.0
659	777	-12.0
659	797	-1.0
659	801	3.0
659	839	-1.0
659	854	1.0
659	859	-1.0
659	862	1.0
659	868	1.0
659	877	-1.0
659	929	-1.0
660	201	-1.0
660	711	-1.0
661	22	1.0
661	645	-1.0
661	764	-1.0
662	784	1.0
662	897	-1.0
663	245	1.0
663	412	1.0
663	413	-1.0
663	472	1.0
664	595	1.0
664	674	1.0
665	262	-1.0
666	16	-1.0
666	184	-0.488
666	190	-1.0
666	297	-1.0
666	474	1.0
666	516	-1.0
666	527	1.0
666	723	-1.0
666	744	-1.0
666	829	-1.0
666	842	1.0
666	879	1.0
667	262	1.0
667	621	-1.0
668	13	-1.0
668	116	1.0
669	23	1.0
669	253	-3.0
670	709	-1.0
671	9	1.0
671	11	1.0
671	16	1.0
671	26	1.0
671	31	1.0
671	33	1.0
671	62	2.0
671	64	1.0
671	68	1.0
671	69	1.0
671	70	1.0
671	81	1.0
671	83	1.0
671	104	1.0
671	110	1.0
671	113	1.0
671	119	1.0
671	137	-1.0
671	151	1.0
671	163	1.0
671	174	1.0
671	180	1.0
671	182	1.0
671	184	45.5608
671	188	1.0
671	189	1.0
671	197	1.0
671	200	1.0
671	203	1.0
671	205	1.0
671	220	1.0
671	231	1.0
671	234	1.0
671	237	1.0
671	238	1.0
671	246	1.0
671	254	1.0
671	257	1.0
671	260	1.0
671	267	1.0
671	269	-1.0
671	280	1.0
671	298	1.0
671	302	1.0
671	303	1.0
671	310	1.0
671	320	1.0
671	322	1.0
671	325	1.0
671	327	1.0
671	339	2.0
671	340	1.0
671	344	1.0
671	350	1.0
671	358	1.0
671	361	1.0
671	362	1.0
671	365	1.0
671	378	1.0
671	383	1.0
671	386	1.0
671	393	1.0
671	395	1.0
671	405	1.0
671	409	1.0
671	424	1.0
671	432	1.0
671	435	1.0
671	445	1.0
671	456	1.0
671	457	1.0
671	471	1.0
671	474	1.0
671	477	1.0
671	480	2.0
671	495	1.0
671	498	1.0
671	505	1.0
671	506	1.0
671	507	-1.0
671	510	1.0
671	519	1.0
671	524	1.0
671	525	1.0
671	532	3.0
671	537	1.0
671	538	1.0
671	539	1.0
671	541	1.0
671	542	1.0
671	543	1.0
671	544	1.0
671	545	1.0
671	549	1.0
671	551	1.0
671	562	1.0
671	570	1.0
671	578	1.0
671	582	1.0
671	584	1.0
671	597	-1.0
671	618	1.0
671	623	1.0
671	627	1.0
671	658	1.0
671	663	1.0
671	670	1.0
671	678	1.0
671	679	1.0
671	685	1.0
671	699	1.0
671	707	1.0
671	715	1.0
671	716	1.0
671	726	1.0
671	737	1.0
671	754	1.0
671	755	1.0
671	765	1.0
671	775	1.0
671	778	1.0
671	788	1.0
671	813	1.0
671	814	1.0
671	815	1.0
671	818	1.0
671	830	1.0
671	840	1.0
671	848	1.0
671	864	1.0
671	878	1.0
671	881	1.0
671	884	1.0
671	885	1.0
671	893	1.0
671	895	1.0
671	902	1.0
671	905	1.0
671	911	1.0
671	922	1.0
671	924	1.0
671	926	1.0
671	930	1.0
672	178	1.0
672	286	1.0
672	753	1.0
673	114	-1.0
673	478	-1.0
673	553	-1.0
673	843	1.0
674	297	1.0
674	709	1.0
674	723	1.0
674	814	-2.0
674	838	-1.0
674	891	-1.0
675	434	1.0
676	2	-1.0
676	332	1.0
677	142	-1.0
677	169	1.0
677	171	1.0
678	11	-1.0
678	205	1.0
678	360	1.0
678	731	-1.0
678	805	1.0
679	86	1.0
679	140	1.0
679	166	1.0
679	228	1.0
679	320	-1.0
679	364	-1.0
679	388	1.0
679	475	1.0
679	601	-1.0
679	603	-1.0
679	645	1.0
679	739	2.0
679	759	1.0
679	774	1.0
680	406	-1.0
680	502	1.0
681	17	-1.0
682	17	1.0
682	898	-1.0
683	184	-0.0276
683	204	1.0
684	759	-1.0
685	26	1.0
685	550	-1.0
686	10	-1.0
686	158	-1.0
686	193	1.0
687	200	1.0
687	508	1.0
687	528	-1.0
687	590	-1.0
688	359	-1.0
688	611	-1.0
689	209	-1.0
689	230	1.0
690	549	1.0
690	828	1.0
690	831	-1.0
691	563	1.0
691	669	-1.0
692	75	1.0
693	250	1.0
693	491	1.0
693	492	1.0
693	840	1.0
694	250	-1.0
694	840	-1.0
695	93	-1.0
695	221	-1.0
695	279	-1.0
695	438	-1.0
695	683	-1.0
695	777	-1.0
695	858	1.0
695	861	1.0
696	717	-1.0
696	720	1.0
697	55	1.0
697	412	-1.0
697	418	-1.0
698	474	-1.0
698	842	-1.0
699	377	-1.0
699	548	1.0
700	70	1.0
700	109	-1.0
700	136	-1.0
700	177	1.0
700	335	1.0
700	545	-1.0
700	567	2.0
700	684	1.0
700	719	1.0
700	905	1.0
701	245	-1.0
702	708	-1.0
702	802	-1.0
703	301	1.0
703	374	1.0
704	256	1.0
704	478	-1.0
